idx	text_left	text_right	label
7899	caching multidimensional queries using chunks 1998 p deshpande , k ramasamy , a shukla , j naughton sigmod conference	caching multidimensional queries using chunks sigmod conference , pm deshpande , a shukla 1998.0	1
7900	domino : databases for moving objects tracking sigmod conference 1999 o wolfson , a sistla , b xu , j zhou , s chamberlain	managing uncertainty in moving objects databases o wolfson acm transactions on database systems ( tods ) ,	0
7901	the lowell report j gray , h schek , m stonebraker , j ullman sigmod conference 2003	tods report acm sigmod record , 2005.0 r snodgrass	0
7902	clustering methods for large databases : from the past to the future a hinneburg , d keim sigmod conference 1999	birch : an efficient data clustering method for very large databases 1996.0 t zhang , r ramakrishnan , m livny sigmod conference ,	0
7903	constructing the next 100 database management systems a geppert , k dittrich sigmod record 1994.0	lore : a database management systemfor semistruc-tured data j mchugh , s abiteboul , r goldman , d quass , j widom sigmodrecord ,	0
7904	continuous nearest neighbor search 2002 y tao , d papadias , q shen vldb	nearest neighbor query n roussopoulos , s kelly , f vincent proc . of acm sigmod conf ,	0
7905	distributed transactions in practice p ram , l do , p drew sigmod record 1999.0	distributed logging for transaction processing ds daniels , az spector , ds thompson acm sigmod record , 1987.0	0
7906	database research at arizona state university s urban , s dietrich , f golshani sigmod record 1996	selected database research at stanford a keller , p rathmann , j ullman , g wiederhold acm sigmod record , 1990.0	0
7907	a survey of approaches to automatic schema matching e rahm , p bernstein 2001 vldb j.	a survey of approaches to automatic schema matching pa bernstein , e rahm vldb journal ,	1
7908	querying multiple features of groups in relational databases d chatziantoniou , k ross 1996 vldb	incorporating computed relations in relational databases d maier , ds warren	0
7909	fast algorithms for maintaining replica consistency in lazy master replicated databases e pacitti , p minet , e simon vldb 1999.0	replica consistency in lazy master replicated databases e pacitti , p minet , e simon distributed and parallel databases , 2001.0	0
7910	a query language and optimization techniques for unstructured data sigmod conference 1996 p buneman , s davidson , g hillebrand , d suciu	dataguides : enabling query formulation and optimization in semistructured data r goldman , j widom proceedings of the 23rd international conference on very	0
7911	procedures in object-oriented query languages k subieta , y kambayashi , j leszczylowski 1995 vldb	concurrent object-oriented programming languages c tomlinson , m scheevel acm press frontier series , 1989.0	0
7912	sampling large databases for association rules 1996 h toivonen vldb	interesting fuzzy association rules in quantitative databases jm de graaf , wa kosters , jjw witteman	0
7913	the trigs active object-oriented database system - an overview sigmod record g kappel , w retschitzegger 1998.0	the formalisation of rock & roll : a deductive object-oriented database system aaa fernandes , ml barja , nw paton , mh williams information and software technology , 1997.0	0
7914	query unnesting in object-oriented databases sigmod conference l fegaras 1998.0	g. jomier consistency of versions in object-oriented databases in proc w cellary	0
7915	research perspectives for time series management systems w dreyer , a dittrich , d schmidt sigmod record 1994.0	research directions in data base management systems d tsichritzis acm sigmod record , 1977.0	0
7916	index configuration in object-oriented databases 1994 e bertino vldb j.	research directions in object-oriented databases proc . of the 9th acm sigact-sigmod-sigart symposium on & hellip ; , w kim	0
7917	guest editor 's introduction 1998.0	guest editor 's introduction : artificial neural systems bd shriver computer , 1988.0	0
7918	a system for watermarking relational databases r agrawal , p haas , j kiernan sigmod conference 2003.0	an authorization mechanism for a relational database system b wade , p griffiths acm transactions on database systems ,	0
7919	business process cockpit m sayal , f casati , u dayal , m shan 2002 vldb	business process cockpit m sayal , f casati , u dayal , mc shan 2002.0 vldb ,	1
7920	fast nearest neighbor search in medical image databases f korn , n sidiropoulos , c faloutsos , e siegel , z protopapas vldb 1996.0	fast high-dimensional data search in incomplete databases 1998.0 bc ooi , ch goh , kl tan vldb ,	0
7921	storage and retrieval of xml data using relational databases 2001.0	abbadi : , ae , storage and retrieval of moving objects hd chon , d agrawal ieee intl. conf . on mobile data management ( mdm ) ,	0
7922	fast algorithms for mining association rules in large databases 1994 r agrawal , r srikant vldb	mining quantitative association rules in large relation tables proceedings of acm sigmod conference of management of data , r sirkant , r agrawal	0
7923	unisql 's next-generation object-relational database management system a d'andrea , p janus sigmod record 1996.0	an evaluation of buffer management strategies for relational database systems / / vldb '85 proceedings of 11th international conference on very large & hellip ; , ht chou , dj dewitt	0
7924	a multi-similarity algebra s adali , p bonatti , m sapino , v subrahmanian sigmod conference 1998.0	a multi-similarity algebra s adal , p bonatti , ml sapino , vs subrahmanian	1
7925	a conceptual architecture for semantic web enabled web services c bussler , d fensel , a maedche sigmod record 2002.0	web services architecture k mockford bt technology journal , 2004.0	0
7926	editor 's notes 1995 j widom sigmod record	editor 's notes new directions for program evaluation , dj rog , d fournier	0
7927	extracting structured data from web pages a arasu , h garcia-molina sigmod conference 2003	semi-structured data extraction from heterogeneous sources x gao , l sterling	0
7928	editor 's notes j widom sigmod record 1996	editor 's notes sm richardson 1999.0 new directions for teaching and learning ,	0
7929	broadcast disks : data management for asymmetric communications environments sigmod conference s acharya , r alonso , m franklin , s zdonik 1995.0	data management for user proles in wireless communications systems j jannink , d lam , n shivakumar , j widom , dc cox	0
7930	business process cockpit m sayal , f casati , u dayal , m shan 2002 vldb	business process engineering 1994.0 aw scheer	0
7931	cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim sigmod conference 1998.0	accelerating em for large databases d heckerman , c meek , b thiesson	0
7932	an algebraic approach to rule analysis in expert database systems e baralis , j widom 1994 vldb	an algebraic approach to rule analysis in expert database systems e bar & s , j widom	1
7933	optimizing relational queries in connection hypergraphs : nested queries , views , and binding propagations j han vldb j. 1998.0	optimizing relational queries in connection hypergraphs : nested queries , views , and binding jl han 1998.0 the vldb journal the international journal on very large & hellip ; ,	1
7934	rondo : a programming platform for generic model management s melnik , e rahm , p bernstein sigmod conference 2003	rondo : a programming platform for generic model management pa bernstein , s melnik , e rahm proc . acm sigmod , 2003.0	1
7935	algorithms for materialized view design in data warehousing environment j yang , k karlapalem , q li vldb 1997.0	view relevance driven materialized view selection in data warehousing environment , s vadapalli , k karlapalem	0
7936	mixed mode xml query processing vldb a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt 2003.0	knowledge-based query processing m hammer , sb zdonik vldb ,	0
7937	wavelet-based histograms for selectivity estimation 1998 y matias , j vitter , m wang sigmod conference	an on-line self-tuning markov histogram for xml path selectivity estimation l lim , m wang , s padamanabhan , js vitter , rxpl proceedings of	0
7938	a cost model for clustered object-oriented databases vldb g gardarin , j gruser , z tang 1995.0	the notion of active ob ject-oriented databases s reich	0
7939	an effective hash based algorithm for mining association rules sigmod conference j park , m chen , p yu 1995.0	an efficient distributed algorithm for computing association rules y li , x lin , cp tsang	0
7940	watermarking relational databases r agrawal , j kiernan vldb 2002.0	a method of protecting relational databases copyright with cloud watermark y zhang , niu xiamu , z dongning	0
7941	structural matching and discovery in document databases j wang , d shasha , g chang , l relihan , k zhang , g patel sigmod conference 1997.0	pattern matching and pattern discovery in scientific , program , and document databases . acms anthology , p edition	0
7942	database management systems and the internet vldb s malaika 1996.0	self-managing technology in database management systems s chaudhuri , b dageville , g lohman	0
7943	viator - a tool family for graphical networking and data view creation s heymann , k tham , a kilian , g wegner , p rieger , d merkel , j freytag vldb 2002.0	viator - a tool family for graphical networking and data view creation s heymann , k tham , a kilian , g wegner , p rieger , d vldb , 2002.0	1
7944	database management systems and the internet vldb s malaika 1996.0	lore : a database management system for semistructured data s abiteboul , j mchugh , d quass , j widom , r goldman sigmod record ,	0
7945	watchman : a data warehouse intelligent cache manager p scheuermann , j shim , r vingralek vldb 1996	a data warehouse intelligent cache manager [ c ] proc of the 22nd vldb conf , p schenermannâ ? ¦	1
7946	managing video data in a mobile environment sigmod record r alonso , y chang , l iftode , v mani 1995.0	managing flexibility in a maketo-order environment e bish , a muriel , s biller 2001.0	0
7947	temporal database system implementations m bіhlen sigmod record 1995.0	temporal database system implementations acm sigmod record , mh bohlen	1
7948	a scalable and highly available networked database architecture r bamford , r ahad , a pruscino vldb 1999.0	a scalable and highly available networked database architecture vldb , 1999.0 r bamford , r ahad , a pruscino	1
7949	paradise : a database system for gis applications sigmod conference p team 1995.0	gral : an extensible relational database system for geometric applications , 15th int conf . on very large data bases , rh gã 1/4 ting	0
7950	act-net - the active database management system manifesto : a rulebase of adbms features sigmod record 1996.0	the architecture of an act , ve data base management system proceedings of the acm sigmod conference ( portland , or , may dr mccarthy , u dayal	0
7951	garbage collection in object oriented databases using transactional cyclic reference counting vldb s ashwin , p roy , s seshadri , a silberschatz , s sudarshan 1997.0	efficient garbage collection for large object-oriented databases bh liskov 1996.0	0
7952	learning table access cardinalities with leo 2002 v markl , g lohman sigmod conference	learning table access cardinalities with leo . v markl , gm lohman	1
7953	association rules over interval data r miller , y yang sigmod conference 1997	mining fuzzy association rules in database mk chan , f ada , hw man sigmod record ,	0
7954	semantic integration in heterogeneous databases using neural networks w li , c clifton vldb 1994.0	using semantic values to facilitate interoperability among heterogeneous database systems e sciore , m siegel , a rosenthal acm transactions on database systems ,	0
7955	distributed top-k monitoring sigmod conference b babcock , c olston 2003.0	edge-to-edge measurement-based distributed network monitoring a habib , m khan , b bhargava computer networks , 2004.0	0
7956	an adaptive query execution system for data integration 1999 z ives , d florescu , m friedman , a levy , d weld sigmod conference	raccoon : a peer-based system for data integration and sharing c li , j li , q zhong data engineering , 2004 . proceedings . 20th international	0
7957	mining quantitative association rules in large relational tables sigmod conference r srikant , r agrawal 1996.0	mining fuzzy association rules in databases cm kuok , a fu , mh wong , nt shatin , h kong	0
7958	a probabilistic relational model and algebra d dey , s sarkar 1996 acm trans . database syst .	a precise definition of basic relational notions and of the relational algebra acm sigmod record , a pirotte 1982.0	0
7959	open gis and on-line environmental libraries sigmod record k gardels 1997.0	open gis and on-line environmental libraries k gardels 1997.0 sigmod record ,	1
7960	optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb 1997.0	algorithms and applications for universal quantification in relational databases r rantzau , ld shapiro , b mitschang , q wang	0
7961	dataguides : enabling query formulation and optimization in semistructured databases r goldman , j widom vldb 1997.0	a querying language and optimization techniques for unstructured data p buneman , s davidson , g hillebrand proceedings of acm sigmod conference on management of data , & hellip ; ,	0
7962	a taxonomy for secure object-oriented databases m olivier , s solms 1994 acm trans . database syst .	a shared , segmented memory system for an object-oriented database acm transactions on information systems ( tois ) , 1987.0 mf hornick , sb zdonik	0
7963	view management in multimedia databases k candan , e lemar , v subrahmanian 2000 vldb j.	overview of multidatabase transaction management y breitbart , h garcia-molina , a silberschatz the vldb journal the international journal on very large & hellip ; , 1992.0	0
7964	mining system audit data : opportunities and challenges w lee , w fan 2001 sigmod record	hispanic-serving institutions : challenges and opportunities new directions for higher education , m benitez 1998.0	0
7965	t2 : a customizable parallel database for multi-dimensional data c chang , a acharya , a sussman , j saltz 1998 sigmod record	intra-query parallelism for multidimensional array data k hahn , b reiner	0
7966	indexing and querying xml data for regular path expressions vldb q li , b moon 2001.0	indexing and querying xml data for regular path expressions vldb , q li , b moon 2001.0	1
7967	the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference 1997.0	the sr-tree : an index structure for high-dimensional nearest neighbor queries 1997.0 n katayama	1
7968	an annotated bibliography on active databases sigmod record u jaeger , j freytag 1995.0	an update of the temporal database bibliography n kline acm sigmod 1993.0	0
7969	irisnet : an architecture for internet-scale sensing services s nath , a deshpande , y ke , p gibbons , b karp , s seshan vldb 2003	irisnet : an internet-scale architecture for multimedia sensors proceedings of the 13th annual acm international conference & hellip ; , j campbell , pb gibbons , s nath , p pillai , s seshan 2005.0	0
7970	editor 's notes m franklin sigmod record 2000	editor 's notes rh silkman new directions for program evaluation ,	0
7971	mocha : a self-extensible database middleware system for distributed data sources 2000 m rodriguez-martinez , n roussopoulos sigmod conference	reliability mechanisms for sdd-1 : a system for distributed databases m hammer , d shipman acm transactions on database systems , 1980.0	0
7972	generalized search trees for database systems j hellerstein , j naughton , a pfeffer vldb 1995.0	research issues in federated database systems sigmod record , 1997.0 s conrad , b eaglestone , w hasselbring , m roantree ,	0
7973	reminiscences on influential papers 1999.0	reminiscences on influential papers acm transactions on database systems , e bertino 1976.0	0
7974	metu interoperable database system sigmod record 1995 a dogac , c dengi , e kilic , g жzhan , f ozcan , s nural , c evrendilek , u halici , i arpinar , p koksal , n kesim , s mancuhan	metu interoperable database system . demo description a dogac , u halici , e kilic , g ozhan , f ozcan , s proceedings of the acm sigmod international conference on	1
7975	quickly generating billion-record synthetic databases j gray , p sundaresan , s englert , k baclawski , p weinberger sigmod conference 1994.0	quickly generating billion-record synthetic databases s englert , pj weinberger	1
7976	supporting global user profiles through trusted authorities i cingil 2002 sigmod record	supporting global user profiles through trusted authorities i cingil 2002.0 sigmod record ,	1
7977	a scalable algorithm for answering queries using views r pottinger , a levy 2000 vldb	answering sql queries with aggregation using views at & t technical memorandum , s dar , hv jagadish , ay levy , d srivastava	0
7978	algorithms for mining distance-based outliers in large datasets vldb 1998 e knorr , r ng	srikant r. fastalgorithms formining association rules in large databases r agrawal proceedings of the 20th international conference on very & hellip ; ,	0
7979	using probabilistic information in data integration d florescu , d koller , a levy vldb 1997	probabilistic information theory new f jelinek	0
7980	the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces 2003 g qian , q zhu , q xue , s pramanik vldb	the r ã ? - tree : a dynamic index for multidimensional objects proceedings of 13th international confernece on t sellis , n roussopoulos , c faloutsos	0
7981	the hcc-tree : an efficient index structure for object oriented databases b sreenath , s seshadri 1994 vldb	stripes : an efficient index for predicted trajectories jm patel , y chen , vp chakka proc . acm sigmod , 2004.0	0
7982	building light-weight wrappers for legacy web data-sources using w4f a sahuguet , f azavant vldb 1999	building light-weight wrappers for legacy web data-sources using w4f a sahuguet , f azavant vldb , 1999.0	1
7983	optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb 1997.0	set-oriented production rules in relational databases j widom , s finkelstein proc . of the acm sigmod conference on management of data ,	0
7984	an efficient method for checking object-oriented database schema correctness acm trans . database syst . a formica , h grіger , m missikoff 1998.0	metu object-oriented database system a dogacâ ? ¦ demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,	0
7985	semantics for update rule programs and implementations in a relational database management system l raschid , j lobo 1996 acm trans . database syst .	query processmg ma relauonal database management system k youssefi , e wong proceedmgs of 1979 vldb conference ,	0
7986	text databases : a survey of text models and systems a loeffen sigmod record 1994.0	a survey of schema versioning issues for database systems jf roddick	0
7987	index configuration in object-oriented databases 1994 e bertino vldb j.	join index hierarchies for supporting efficient navigations in object-oriented databases z xie , j han vldb , 1994.0	0
7988	probabilistic optimization of top n queries d donjerkovic , r ramakrishnan vldb 1999.0	probabilistic optimization techniques for multicast key management aa selcuk , d sidhu computer networks , 2002.0	0
7989	the implementation and performance of compressed databases t westmann , d kossmann , s helmer , g moerkotte sigmod record 2000.0	design and implementation of the glue-nail database system ma derr , s morishita , g phipps proceedings of the 1993 acm sigmod international conference & hellip ; , 1993.0	0
7990	versioning and configuration management in an object-oriented data model e sciore vldb j. 1994.0	the gemâ ?? stone data management system , object-oriented concepts , databases , and applications mj carey , dj dewitt , jf richardson , ej shekita 1989.0	0
7991	foundations of preferences in database systems w kieпling 2002 vldb	in proceedings of the 7th east-european conference on advances in databases and information systems 2003.0 a albani , a keiblinger , k turowski , c winnewisser	0
7992	research activities in database management and information retrieval at the university of illinois at chicago sigmod record 2002 i cruz , a khokhar , b liu , a sistla , o wolfson , c yu	database research activities at the university of vienna 1992.0 am tjoa , g vinek acm sigmod record ,	0
7993	fast incremental indexing for full-text information retrieval 1994 e brown , j callan , w croft vldb	text information retrieval systems ct meadow	0
7994	database management systems and the internet vldb s malaika 1996.0	native xml database management systems : the survey k chatzinas , h meng	0
7995	using unknowns to prevent discovery of association rules y saygin , v verykios , c clifton 2001 sigmod record	communication-efficient distributed mining of association rules a schuster , r wolff data mining and knowledge discovery , 2004.0	0
7996	secure transaction processing in firm real-time database systems b george , j haritsa sigmod conference 1997.0	special issue on real-time database systems acm sigmod record , 1988.0 m eich	0
7997	watermarking relational databases r agrawal , j kiernan vldb 2002.0	subset queries in relational databases sr valluri , k karlapalem	0
7998	open object database management systems 1994.0	a modular and open object-oriented database system acm sigmod record , sm thatte 1991.0	0
7999	nodose - a tool for semi-automatically extracting semi-structured data from text documents sigmod conference b adelberg 1998.0	nodose-a tool for semi-automatically extracted structured and semistructured data from text b adelberg proceedings of	1
8000	the incinerate data model acm trans . database syst . h jagadish 1995.0	the chronicle data model procs . of the acm symp . on principles of database systems , hv jagadish , is mumick , a silberschatz	0
8001	efficient materialization and use of views in data warehouses 1999 m souza , m sampaio sigmod record	algorithms for adapting materialised views in data warehouses codas , mk mohania , g dong	0
8002	the tv-tree : an index structure for high-dimensional data k lin , h jagadish , c faloutsos 1994 vldb j.	the r + - tree : a dynamic index for multi-dimensional objects s timos , r nick , f christos proceedings of the 13th vldb conference ,	0
8003	a performance evaluation of oid mapping techniques vldb 1995 a eickler , c gerlhof , d kossmann	a screening technique for evaluation of brushweed herbicides proc . 28th nz weed and pest control conference , rw naish	0
8004	chair 's message 1998	sigcas chair 's message computers and society , cd martin	0
8005	database systems management and oracle8 sigmod conference c doherty 1998.0	codasyl data-base management systems rw taylor , rl frank 1976.0 acm computing surveys ( csur ) ,	0
8006	query unnesting in object-oriented databases sigmod conference l fegaras 1998.0	an evaluation of vertical class partitioning for query processing in object-oriented databases ieee transactions on knowledge and data engineering , c fung , k karlapalem , q li 2002.0	0
8007	cost-based selection of path expression processing algorithms in object-oriented databases g gardarin , j gruser , z tang 1996 vldb	formalization of object-oriented database model with rules s goutas , p soupos , d christodoulakis information and software technology , 1991.0	0
8008	broadcast disks : data management for asymmetric communications environments sigmod conference s acharya , r alonso , m franklin , s zdonik 1995.0	broadcast disks : data management for asymmetric communications environments sa pi , r alonso , m franklin , s zdonik proceedings of acm sigmod conference , san jose , ca , may ,	1
8009	parametric query optimization vldb j. 1997 y ioannidis , r ng , k shim , t sellis	parametric query optimization : a non-geometric approach svum rao 1999.0	0
8010	efficient structural joins on indexed xml documents s chien , z vagena , d zhang , v tsotras , c zaniolo 2002 vldb	holistic twig joins on indexed xml documents proceedings of the international conference on very large & hellip ; , h jiang , w wang , h lu , jx yu 2003.0	0
8011	approximate computation of multidimensional aggregates of sparse data using wavelets j vitter , m wang sigmod conference 1999	approximating multi-dimensional aggregate range queries over real attributes 2000.0 d gunopulos , g kollios , vj tsotras , c domeniconi sigmod conference ,	0
8012	panel on next generation database systems wo n't work without semantics ! j mylopoulos sigmod conference 1998.0	next generation database systems wo n't work without semantics ! j mylopoulos sigmod record , 1998.0	1
8013	cosima - your smart , speaking e-salesperson w kieпling , s holland , s 0003 , t ehm sigmod conference 2001.0	cosima-your smart , speaking e-salesperson w kiessling , s holland , s fischer , t ehm	1
8014	concurrency in the data warehouse r taylor vldb 2000.0	oracle 8i : data warehouse m corey 2001.0	0
8015	incremental distance join algorithms for spatial databases g hjaltason , h samet 1998 sigmod conference	incremental distance join algorithms for spatial databases sigmod conference , 1998.0 gr hjaltason , h samet	1
8016	querying multi-dimensional data indexed using the hilbert space-filling curve j lawder , p king sigmod record 2001.0	the application of space-filling curves to the storage and retrieval of multi-dimensional data d mcgregor , da cohen	0
8017	procedures in object-oriented query languages k subieta , y kambayashi , j leszczylowski 1995 vldb	a query model for object-oriented databases w krm proceedings of the international conference on very large	0
8018	approximate query processing using wavelets vldb j. 2001 k chakrabarti , m garofalakis , r rastogi , k shim	multiple query processing tk sellis acm transactions on database systems ,	0
8019	extracting schema from semistructured data s nestorov , s abiteboul , r motwani sigmod conference 1998.0	extracting schema from semistructured data proc . sigkddâ ?? 98 , s nestrov , s abiteboul , r motwani	1
8020	qursed : querying and reporting semistructured data sigmod conference y papakonstantinou , m petropoulos , v vassalos 2002.0	query rewriting for semistructured data y papakonstantinou	0
8021	query unnesting in object-oriented databases sigmod conference l fegaras 1998.0	programming versus databases in the object-oriented paradigm s demurjian information and software technology , 1993.0	0
8022	streaming queries over streaming data 2002 s chandrasekaran , m franklin vldb	psoup : a system for streaming queries over streaming data s chandrasekaran , mj franklin the vldb journal the international journal on very large & hellip ; , 2003.0	0
8023	functional properties of information filtering r sawai , m tsukamoto , y loh , t terada , s nishio vldb 2001	on functional properties of information filtering r sawai , m tsukamoto , t terada , yh loh , s nishio 2003.0 electronics and communications in japan ( part ii electronics ) ,	1
8024	ofl : a functional execution model for object query languages g gardarin , f machuca , p pucheral sigmod conference 1995	fql-a functional query language pb pi , re frankel acm sigmod conf . on management of	0
8025	an efficient and resilient approach to filtering and disseminating streaming data vldb 2003 s shah , s dharmarajan , k ramamritham	an efficient and resilient approach to filtering and disseminating streaming data s shah , s dharmarajan , k ramamritham proceedings of the international conference on very large & hellip ; ,	1
8026	highly concurrent cache consistency for indices in client-server database systems m zaharioudakis , m carey 1997 sigmod conference	local disk caching for client-server database systems , '' 19th int mj franklin , mj carey , m livny conf . on very large data bases , dublin , ireland , august ,	0
8027	database systems management and oracle8 sigmod conference c doherty 1998.0	database management systems : relational , object-relational , and object-oriented data models ood models	0
8028	an effective hash based algorithm for mining association rules sigmod conference j park , m chen , p yu 1995.0	efficient mining for fuzzy implication-based association rules in quantitative databases international journal of general systems , g chen , p yan , ee kerre 2004.0	0
8029	neurorule : a connectionist approach to data mining h lu , r setiono , h liu vldb 1995	optics : approach to spatia1data mining m ankerst , m breunig , hp kriegel , j sander vldb &#39; 97 ,	0
8030	world wide database - integrating the web , corba , and databases a bouguettaya , b benatallah , l hendra , j beard , k smith , m ouzzani sigmod conference 1999.0	integrating database and world wide web technologies h lu , l feng world wide web , 1998.0	0
8031	optimization of constrained frequent set queries with 2-variable constraints l lakshmanan , r ng , j han , a pang sigmod conference 1999.0	exploratory mining via constrained frequent set queries ( demo ) r ngâ ? ¦ proc . 1999 acm sigmod conf . on management of	0
8032	a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002	extending a deductive object-oriented database system with spatial data handling facilities aaa fernandes , a dinn , nw paton , mh williams , o	0
8033	view management in multimedia databases k candan , e lemar , v subrahmanian 2000 vldb j.	supporting multi-media object management in a relational database management system lm haas technical report . ibm almaden research center ,	0
8034	olap , relational , and multidimensional database systems g colliat sigmod record 1996	xquery implementation in a relational database system s pal , i cseri , o seeliger , m rys , g schaller , w submitted for	0
8035	exploratory mining and pruning optimizations of constrained association rules r ng , l lakshmanan , j han , a pang 1998 sigmod conference	mining association rules r agrawal , r srikant proc . of the 21 stvldb conf . zurich switzerland ,	0
8036	semantic interoperability in global information systems : a brief introduction to the research area and the special section a ouksel , a sheth sigmod record 1999.0	an anatomy of the information resource semantic interoperability acm sigmod record , la kalinichenko	0
8037	a general solution of the n-dimensional b-tree problem 1995 m freeston sigmod conference	a general solution of the n-dimensional b-tree algorithm a henrich , hw six , p widmayer proc . intã cents â ? ¬ â ? cents l conf . on management of	0
8038	metadata for digital media : introduction to the special issue w klas , a sheth sigmod record 1994	genres of digital documents introduction to the special issue of information , technology & people bh kwaå?nik , k crowston	0
8039	versioning and configuration management in an object-oriented data model e sciore vldb j. 1994.0	version control in an object-oriented architecture a bjã ¶ rnerstedt , c hultã © n acm press frontier series , 1989.0	0
8040	foundations of preferences in database systems w kieпling 2002 vldb	modern database systems w kimâ ? ¦ 1995.0	0
8041	a case-based approach to information integration m panti , l spalazzi , a giretti vldb 2000.0	a theory-refinement approach to information extraction t eliassi-rad , j shavlik	0
8042	anatomy of a native xml base management system vldb j. t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann 2002.0	the ores temporal database management system proc . acm sigmod int &#39; l conf . management of b theodoulidis , a ait-braham , g andrianopoulos , j	0
8043	semantic assumptions and query evaluation in temporal databases sigmod conference 1995 c bettini , x wang , e bertino , s jajodia	temporal semantic assumptions and their use in database query evaluation c bettini , xs wang , s jajodia	0
8044	about quark digital media system sigmod conference 1998 k aulakh	about quark digital media system k aulakh sigmod conference , 1998.0	1
8045	description logics for semantic query optimization in object-oriented database systems acm trans . database syst . 2003 d beneventano , s bergamaschi , c sartori	static detection of security flaws in object-oriented databases sigmod conference , 1996.0 k tajima	0
8046	efficient filtering of xml documents for selective dissemination of information m altinel , m franklin vldb 2000.0	efficient filtering of xml documents with xpath expressions cy chan , p felber , m garofalakis , r rastogi the vldb journal the international journal on very large & hellip ; , 2002.0	0
8047	report on the 18th british national conference on databases ( bncod ) 2002.0	report on the first international conference on ontologies , databases and applications of semantics k aberer 2003.0 sigmod record ,	0
8048	combinatorial pattern discovery for scientific data : some preliminary results sigmod conference j wang , g chirn , t marr , b shapiro , d shasha , k zhang 1994.0	combinatorial pattern discovery for scientific data : some preliminary results jtl wang , gw chirn , tg marr , b shapiro , d shasha , proceedings of the acm sigmod international conference on & hellip ; , 1994.0	1
8049	the tv-tree : an index structure for high-dimensional data k lin , h jagadish , c faloutsos 1994 vldb j.	modeling high-dimensional index structures using sampling ak singh , ca lang proc . acm sigmod intâ ?? l conf . on management of data , santa & hellip ; ,	0
8050	the demarcation protocol : a technique for maintaining constraints in distributed database systems vldb j. 1994 d barbarс , h garcia-molina	local verification of global constraints in distributed databases proceedings of the acm sigmod conference on management of & hellip ; , a gupta , j widom	0
8051	revisiting commit processing in distributed database systems 1997 r gupta , j haritsa , k ramamritham sigmod conference	query processing in a distributed relational database system r epstein , m stonebraker , e wong proceedings of the acm sigmod conference on management of & hellip ; ,	0
8052	one-dimensional and multi-dimensional substring selectivity estimation h jagadish , o kapitskaia , r ng , d srivastava vldb j. 2000.0	generalized substring selectivity estimation z chen , f korn , n koudas , s muthukrishnan	0
8053	secure bufering in firm real-time database systems b george , j haritsa vldb j. 2000.0	advances in real-time database systems research sigmod record , 1996 1996.0 sigmod record ,	0
8054	the hcc-tree : an efficient index structure for object oriented databases b sreenath , s seshadri 1994 vldb	index nesting-an efficient approach to indexing in object-oriented databases 1996.0 bc ooi , j han , h lu , kl tan the vldb journal the international journal on very large & hellip ; ,	0
8055	editor 's notes 2001	editor 's notes tw banta implementing outcomes assessment : promise and perils . new & hellip ; ,	0
8056	thщmis : a database programming language handling integrity constraints v benzaken , a doucet vldb j. 1995.0	constraint programming and database query languages pc kanellakis , dq goldin lecture notes in computer science , 1994.0	0
8057	query processing techniques for arrays a marathe , k salem vldb j. 2002	query processing for distance metrics jtl wang , d shasha vldb , 1990.0	0
8058	the incinerate data model acm trans . database syst . h jagadish 1995.0	the postgres data model mr stonebraker , la rowe & hellip ; conference on very large data bases : 1987 13th	0
8059	management of multidimensional discrete data 1994 p baumann vldb j.	management of semistructured data sigmod record , d suciu 1997.0	0
8060	anatomy of a native xml base management system vldb j. t fiebig , s helmer , c kanne , g moerkotte , j neumann , r schiele , t westmann 2002.0	extensible database management systems mj carey , lm haas sigmod record , 1990.0	0
8061	data extraction and transformation for the data warehouse c squire sigmod conference 1995.0	building the data warehouse wh inmon	0
8062	shoring up persistent applications 1994 m carey , d dewitt , m franklin , n hall , m mcauliffe , j naughton , d schuh , m solomon , c tan , o tsatalos , s white , m zwilling sigmod conference	shoring up persistent applications . in 1994 acm sigmod conf . 1994 mineapolis m careyâ ? ¦	0
8063	an introduction to spatial database systems vldb j. 1994 r gќting	deductive database system proc acn sigmod on management of data , g phippc	0
8064	hd-eye : visual clustering of high dimensional data a hinneburg , d keim , m wawryniuk sigmod conference 2002.0	a framework for projected clustering of high dimensional data streams proceedings of the international conference on very large & hellip ; , 2004.0 c aggarwal	0
8065	editor 's notes m franklin sigmod record 2000	editorâ ?? s notes gr maughan new directions for higher education , 2001.0	0
8066	optimizing queries on files m consens , t milo sigmod conference 1994.0	optimizing top-k selection queries over multimedia repositories l gravano , a marian ieee transactions on knowledge and data engineering , 2004.0	0
