idx	text_left	text_right	label
2793	microsoft data analyzer 2002 microsoft 179.0	microsoft ( r ) money 2004 standard 29.99	0
2794	symantec mail security for smtp 5.0 smb av cd 5u gov symantec	symantec mail security ( v5 .0 ) for smtp with premium antispam 25-user symantec 311.83	0
2795	adobe creative suite cs3 design standard upgrade adobe 399.0	adobe cs3 production premium upgrade 822.99	0
2796	adobe premiere pro cs3 upgrade adobe 299.0	adobe dreamweaver cs3 upgrade windows 236.74	0
2797	adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0	adobe photoshop cs3 extended for mac upgrade 329.99	0
2798	adobe after effects cs3 adobe 999.0	adobe cs3 after effects upgrade 306.99	0
2799	reel deal casino championship edition phantom efx 19.99	reel deal casino championship edition ( win 98 me nt 2000 xp ) 19.95	1
2800	my maillist & addressbook mysoftware company 19.95	my maillist & addressbook 7.69	1
2801	dreamweaver cs3 9 mac ed 1u adobe-education-box 199.0	adobe dreamweaver cs3 415.99	0
2802	adobe photoshop elements 5.0 / premier elements 3.0 [ lb ] adobe 149.99	adobe premiere elements 3.0 89.99	0
2803	apple logic pro 7.2 retail apple 999.0	microsoft windows xp pro sp2 retail 299.99	0
2804	adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ) adobe systems inc	12000-0611 cadopia standard v. 6 complete package 1 user cd win 235.17	0
2805	instant immersion german v2 .0 ( pc & mac ) topics entertainment 29.99	instant immersion spanish deluxe 2.0 topics 39.99	0
2806	zonealarm internet security suite zone labs 49.99	panda internet security 2007 panda software 49.99	0
2807	delorme topo usa mapping software 6.0 west region delorme 49.95	delorme mapping topo usa 6.0 west region 43.36	1
2808	adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0	adobe cs3 web premium upsell 1434.99	0
2809	quicken 2007 for mac intuit 69.95	intuit quicken 2007 macintosh 69.99	1
2810	clifford reading pack ( dvd box ) scholastic 19.99	clifford the big red dog reading pack 19.95	0
2811	family tree maker 11.2 collector 's edition encore 109.95	family tree maker version 16 deluxe ( 10870 ) 57.59	0
2812	microsoft works suite 2006 microsoft 99.0	microsoft microsoft office 2004 software suite mac education apple & mac software 148.95	0
2813	3d home architect home design deluxe version 9 encore 29.99	encore inc 3d home architect home design deluxe version 9 25.49	1
2814	emc retrospect 7.5 professional for windows upgrade dantz	microsoft office and windows training professional 29.99	0
2815	microsoft powerpoint 2004 ( mac ) microsoft 229.99	word mac 2004 microsoft d48-00487 157.18	0
2816	super solvers spellbound ! ! school edition for mac learning company 49.95	super solvers spellbound ! ! school edition for mac 17.95	0
2817	foreign policy & reform ( win/mac ) ( jewel case ) fogware publishing 9.99	total 3d home deluxe ( jewel case ) ( jce-th6 ) 9.59	0
2818	adobe indesign cs3 [ mac ] adobe 699.0	adobe cs3 web standard 1035.99	0
2819	adobe creative suite cs3 web premium [ mac ] adobe 1599.0	adobe cs3 production premium upgrade 822.99	0
2820	studyworks ! teaching pro : middle school math & science ( win/mac ) global-software-publishing 29.99	weekly reader mastering elementary & middle school math ( pc/mac ) fogware 19.99	0
2821	sibelius 4 professional edition sibelius-software-ltd . 599.99	adobe premiere pro 2.0 software professional editing software 848.95	0
2822	final cut express 2.0 upgrade apple computer 99.99	apple software m9372z/a final cut express 2.0 upgrade apple software 79.99	1
2823	learn2 training for microsoft powerpoint topics-entertainment-software - ( consignment ) 9.99	microsoft ( r ) powerpoint ( r ) 2002 upgrade 108.87	0
2824	adobe creative suite cs3 production premium adobe 1699.0	adobe production premium cs3 software suite for windows professional editing software 1698.95	0
2825	microsoft office small business 2007 microsoft software 735.33	microsoft ( r ) office standard 2007 399.99	0
2826	cisco 2600xm ser ios ip/fw/ids cd26xm-ch = ) cisco systems enterprise	cd26xm-ch = cisco ios ip/fw/ids complete package cd 360.82	0
2827	high school advantage 2007 encore software 29.95	encore software 12370 middle school advantage 2008 win 2000 xp vista 34.97	0
2828	microsoft windows server 2003 client additional license for users-5 pack microsoft 809.0	microsoft windows xp professional edition ( upgrade ) 199.99	0
2829	adobe photoshop elements 4.0 ( mac ) adobe 89.99	adobe photoshop lightroom 264.99	0
2830	instant immersion japanese 2.0 topics entertainment 19.99	instant immersion japanese ( audio book ) ( audio book ) 19.95	0
2831	adobe premiere pro cs3 adobe 799.0	adobe cs3 design premium academic 575.99	0
2832	adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99	adobe photoshop cs3 extended for mac 935.99	0
2833	adobe creative suite cs3 design premium [ mac ] adobe 1799.0	adobe premiere pro cs3 upgrade 308.99	0
2834	microsoft windows xp home edition full version with sp2 microsoft 199.0	adobe photoshop cs3 extended software full version for windows 969.0	0
2835	emedia intermediate guitar method os x emedia 59.99	emedia eg03014 bass method os x emedia 53.99	0
2836	creating keepsakes scrapbook designer version 2 platinum riverdeep-learning-company 39.99	encore software 10612 creating keepsakes scrapbook designer deluxe v. 3 sb cs 17.97	0
2837	the print shop 22 deluxe sb cs by the print shop encore software 49.95	encore software 10691 the print shop 22 sb cs by the print shop 25.97	0
2838	write brothers dramatica pro win/mac write brothers 269.99	dramatica pro 4 for pc 249.99	1
2839	punch ! ultimate deck and landscape punch ! software 29.0	punch software 26100 punch ! master landscape and home design ( small box ) punch software 45.99	0
2840	adobe indesign cs3 upgrade from pagemaker adobe 199.0	adobe cs3 web standard upgrade 413.99	0
2841	mavis beacon teaches typing deluxe 16 broderbund 39.99	mavis beacon teaches typing 17 standard ( pc/mac ) encore 19.99	0
2842	hoyle puzzle & board games encore software 19.95	encore 10025 hoyle card games for pc encore 10.0	0
2843	easy video editor 2.0 by honest technology global-marketing-partners 50.88	global marketing partners easy video editor 2.0 honest technology global-marketing-partners 25.21	1
2844	microsoft office 2004 professional ( mac ) microsoft 499.99	microsoft microsoft office 2004 software suite mac apple & mac software 399.95	0
2845	adobe photoshop elements 4.0 ( mac ) adobe 89.99	adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488 537.65	0
2846	adobe photoshop cs2 ( mac ) [ old version ] adobe 649.0	adobe photoshop cs3 extended for mac upgrade 329.99	0
2847	apple logic pro 7.2 upgrade apple 299.0	apple software m9372z/a final cut express 2.0 upgrade apple software 79.99	0
2848	quickbooks pos : pro multistore 6.0 intuit inc. 1399.95	quickbooks ( r ) 199.99	0
2849	adobe creative suite cs3 design standard [ mac ] adobe 1199.0	adobe cs3 design standard upsell 934.99	0
2850	microsoft onenote 2007 microsoft 99.95	microsoft ( r ) works suite 2005 99.99	0
2851	services for netware 5.0 microsoft 149.0	microsoft windows services for netware v. 5.0 complete package 138.17	1
2852	apple final cut studio 2 upgrade from final cut studio ( mac ) apple 499.0	apple final cut studio 2 1299.99	0
2853	sibelius 5 professional edition sibelius-software-ltd . 599.0	sony vegas 6 video editing software professional editing software sony-pictures-digital-entertainment 99.0	0
2854	adobe creative suite cs3 production premium upgrade adobe 799.0	adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash 799.0	0
2855	play music together mac iplaymusic 39.99	play music together dvd by iplaymusic mac 32.99	1
2856	instant immersion japanese deluxe 2.0 topics entertainment 39.99	topics entertainment instant immersion ingles audio deluxe 17.55	0
2857	quarkxpress 7 windows & macintosh ) quark 899.0	quark 119700 quarkxpress 6.5 mac quark 736.99	0
2858	microsoft office small business 2007 microsoft software 735.33	microsoft excel 2007 ( pc ) 229.95	0
2859	adobe after effects professional 6.5 upgrade from standard to professional adobe 499.99	adobe acrobat v8 .0 professional for mac upgrade 145.99	0
2860	adobe flash pro cs3 upgrade [ mac ] adobe 199.0	premiere pro cs3 mac upgrade 320.25	0
2861	microsoft windows xp professional upgrade with sp2 microsoft software 199.99	eq771av aba microsoft windows xp professional license and media 1 user cto english - 137.09	0
2862	microsoft powerpoint 2004 upgrade ( mac ) microsoft 109.99	microsoft ( r ) word 2007 109.99	0
2863	microsoft office & windows training topics entertainment 29.99	microsoft ( r ) office ultimate 2007 539.95	0
2864	punch ! home design architectura series 18 punch ! software 129.99	punch software 90500 home design studio mac punch software 135.99	0
2865	microsoft data analyzer 2002 microsoft 179.0	microsoft money 2007 home and business ( pc ) 89.99	0
2866	microsoft word 2004 upgrade ( mac ) microsoft 109.99	microsoft 164-04052 microsoft 90.24	0
2867	zonealarm internet security suite zone labs 49.99	internet security suite 2007 home protection pack xl box 61.06	0
2868	usa/world extreme landscapes bundle abacus 39.95	abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set abacus software 28.99	0
2869	mavis beacon teaches typing deluxe 16 broderbund 39.99	encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac 18.97	0
2870	adobe premiere pro cs3 adobe 799.0	adobe cs3 design premium academic 575.99	0
2871	elementary advantage 2008 encore software	elementary advantage 2007 12.95	0
2872	microsoft flight simulator x deluxe dvd microsoft 49.95	9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d 42.79	0
2873	make music finale 2008 academic emedia 350.0	make printmusic 2006 software music production software 75.95	0
2874	home budget for dummies atari	home budget for dummies 10.95	0
2875	sony sound forge audio studio 8 sony-pictures-digital-entertainment 69.99	sony acid music studio ( pc ) 69.99	0
2876	roxio popcorn 2 ( mac ) roxio 49.95	roxio popcorn 2 video conversion software 44.99	1
2877	adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0	adobe cs3 master collection upsell from cs1 2054.99	0
2878	axis & allies collector 's edition encore 19.99	git comic book library collector 's edition vol . 1 19.99	0
2879	adobe after effects professional 7.0 adobe 999.0	web easy ( r ) professional 6 49.99	0
2880	adobe photoshop cs3 extended [ mac ] adobe 999.0	adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488 537.65	0
2881	adobe creative suite cs3 production premium upgrade adobe 799.0	adobe dreamweaver cs3 upgrade windows 236.74	0
2882	microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0	microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) 719.04	0
2883	mcafee total protection 2007 3 users mcafee 99.99	quickbooks pro 2007 3 user intuit 398.99	0
2884	dora the explorer : dora 's world adventures activision 19.99	clifford the big red dog thinking adventures 8.95	0
2885	the print shop pro publisher 22 deluxe [ dvd ] encore 99.99	the print shop ( r ) 22 29.99	0
2886	microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0	12031 novanet media/client server v. 10 license 3 additional servers linux 484.94	0
2887	adobe after effects cs3 adobe 999.0	adobe cs3 after effects 1025.99	0
2888	microsoft office frontpage 2003 academic version windows ) microsoft 159.98	microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) 719.04	0
2889	instant immersion spanish 2.0 topics entertainment 29.99	topics entertainment instant immersion ingles audio deluxe 17.55	0
2890	instant immersion french 2.0 topics entertainment 29.99	instant immers spanish dlux 2 36.11	0
2891	microsoft office small business 2007 microsoft software 735.33	office mac 2004 microsoft 731-01002 331.77	0
2892	adobe acrobat capture 100 000 page pack adobe 1514.99	adobe acrobat v8 .0 professional for mac upgrade 145.99	0
2893	civilization iv warlords ( mac ) aspyr media 29.99	aspyr media sid meiers civilization iv mac 44.99	0
2894	adobe photoshop cs2 advanced techniques by julieanne kost software cinema	adobe photoshop cs3 ( mac os x v. 10.4.8 ) 649.0	0
2895	upgrade 3d for exceed 2007 1u hummingbird communications	exmpi555300m1200u exceed 3d 2007 upgrade package 1 user cd win 137.35	0
2896	acrobat professional 8 ( windows ) adobe 273.0	adobe acrobat v8 .0 professional for mac academic adobe-education-box 159.99	0
2897	instant immersion hawaiian audio topics entertainment	topics entertainment instant immersion ingles audio deluxe 17.55	0
2898	microsoft flight simulator x deluxe dvd microsoft 49.95	microsoft ( r ) money 2007 deluxe 49.99	0
2899	let 's make stickers global software publishing 19.95	let 's explore mars 8.95	0
2900	cinescore professional soundtrack edition sony-pictures-digital-entertainment 249.95	sibelius sibelius photoscore professional 4 145.7	0
2901	steinberg cubase 4 digital audio software steinberg 999.99	bias deck 3.5 le digital audio recording software music production software 69.95	0
2902	3d home architect landscape design deluxe version 9 encore 29.99	punch software 26100 punch ! master landscape and home design ( small box ) punch software 45.99	0
2903	palo alto business plan pro 2007 palo-alto-software 99.95	palo alto business plan pro 2007 83.99	0
2904	norton antivirus mac 10.0 ( mac ) symantec 69.95	symantec norton anti-virus v. 10 mac 64.99	1
2905	microsoft onenote 2007 upgrade microsoft 79.95	microsoft money 2007 home and business ( pc ) 89.99	0
2906	norton internet security 2008 10 user symantec 199.99	oem internet security suite 2007 3-user single pack 32.85	0
2907	computrace lojack for laptops : 3 year subscription absolute software 99.99	computrace lojack for laptops 1 yr subscription 45.99	0
2908	apple xsan ( mac ) apple	iwork '06 ( mac ) apple 79.99	0
2909	microsoft windows xp professional upgrade with sp2 microsoft software 199.99	microsoft windows vista business 32-bit oem 149.99	0
2910	adobe illustrator cs3 [ mac ] adobe 599.0	adobe cs3 master collection 2499.99	0
2911	adobe indesign cs3 upgrade from pagemaker [ mac ] adobe 199.0	adobe cs3 production premium upgrade 822.99	0
2912	mavis beacon 17 standard encore software 19.95	mavis beacon teaches typing 16 deluxe 34.9	0
2913	steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0	steinberg software cubase se 3.0 educational edition 145.73	0
2914	hoyle casino 2007 encore 19.95	encore software 10675 hoyle casino 2007 win 98 me 2000 xp 18.97	0
2915	raster design 2006 essentials autodesk psg 59.95	susteen data pilot universal essentials 59.99	0
2916	microsoft mappoint 2006 standard edition microsoft 299.0	microsoft excel 2007 ( pc ) 229.95	0
2917	computrace lojack for laptops 4 year subscription absolute software 119.99	40y9223 computrace lojack for laptops subscription package 4 years 1 notebook - 125.97	0
2918	eovia carrara 5 pro eovia	iris card pro navarre distribution services 198.87	0
2919	quickbooks point-of-sale basic 6.0 intuit 799.95	quickbooks ( r ) pro 2003 299.77	0
2920	microsoft mappoint 2006 with gps microsoft 349.0	microsoft money 2007 premium ( pc ) 79.99	0
2921	broderbund printmaster platinum 16.0 encore software 39.99	broderbund ultimate print and craft suite 49.99	0
2922	rise of nations : gold ( mac ) macsoft 49.99	destineer rise of nations gold edition 45.99	1
2923	symc backup exec aofo 11d win advanced open file option symantec 769.49	symantec 11976505 symc backup exec sro 11d win system recovery option ml portfolio mpk 30.24	0
2924	microspot interiors microspot ltd. 99.95	microspot interiors version 3.6 85.99	0
2925	best of card games ( jewel case ) on-hand-software 9.99	total 3d home deluxe ( jewel case ) ( jce-th6 ) 9.59	0
2926	boomerang webshop platinum boomerang	elibrium webshop platinum 77.33	0
2927	onone software intellihance pro 4.1 onone software	onone software inc. ppi-12005 pro photo essentials plug in suite & iview mediapro 3 450.97	0
2928	math advantage 2008 encore 39.99	encore inc elementary advantage 2008 33.89	0
2929	adobe creative suite cs3 master collection upsell adobe 1999.0	adobe cs3 master collection upsell from cs1 2054.99	1
2930	microsoft word 2004 upgrade ( mac ) microsoft 109.99	microsoft microsoft office 2004 software suite mac apple & mac software 399.95	0
2931	quickbooks customer manager 2.5 intuit 79.95	quickbooks ( r ) 103.99	0
2932	final draft 7/syd field 's screenwriting workshop dvd bundle final draft 249.99	final-draft final draft av 2.5 screenwriting software mac/win screen writing software 199.95	0
2933	quarkxpress 7 for mac/win . quark 1289.42	quark xpress 7 ( no returns ) 714.99	0
2934	punch ! home design architectural series 4000 v10 punch ! software 199.99	punch software 35100 punch ! professional home design suite ( small box ) punch software 62.99	0
2935	microsoft windows xp professional upgrade with sp2 microsoft software 199.99	individual software prm-wn5 professor teaches windows xp individual software 24.99	0
2936	microsoft office 2004 professional ( mac ) microsoft 499.99	microsoft office outlook 2007 109.95	0
2937	peachtree by sage premium accounting 2007 sage software 499.99	myob premier accounting for small business 2007-windows 289.99	0
2938	instant immersion japanese deluxe 2.0 topics entertainment 39.99	topics entertainment instant immersion italian 2.0 17.55	0
2939	mia 's math adventure : just in time kutoka 19.99	kutoka interactive 61208 mias math adventure ( just in time ) ( win 95 98 me 2000 xp/mac 8.6-9.x ( classic ) x v10 .1 or higher ) 18.97	1
2940	m-audio pro tools m-powered 7.3 m-audio compatible world-class production software m-audio 299.99	adobe audition 2.0 audio production software music production software 348.95	0
2941	learn2 training for microsoft excel topics-entertainment-software - ( consignment ) 9.99	learn2 training for microsoft powerpoint ( win 95 98 me nt 2000 xp ) topics-entertainment-software - ( consignment ) 9.99	0
2942	elementary school success deluxe 2006 topics entertainment 49.99	encore software 10444 elementary school advantage 2007 sb cs by encore 25.97	0
2943	quicken 2007 deluxe intuit 59.95	quicken ( r ) premier 2007 79.99	0
2944	home & business lawyer dlx 2006 by broderbund encore software	encore software 10466 clickart 1.2 million dvd 2006 by broderbund 41.97	0
2945	microsoft crm small business ed cal 3.0 license pack user cal microsoft software 9929.0	eqzfn07-201 zetafax business edition license 5 users win 499.17	0
2946	microsoft visio standard 2007 microsoft 259.95	microsoft ( r ) works suite 2005 99.99	0
2947	unreal tournament 2004 dvd-rom ) atari 29.99	atari unreal tournament 2004 : dvd edition ( pc ) game 9.99	0
2948	vuvideo anywhere for your ipod abacus software 29.95	abacus vuvideo anywhere for your ipod 26.14	1
2949	microsoft office 2004 standard upgrade ( mac ) microsoft 239.99	microsoft office visio standard 2007 upgrade ( pc ) 129.95	0
2950	adobe indesign cs3 upgrade from pagemaker adobe 199.0	adobe cs3 design standard upsell 934.99	0
2951	avid liquid vs 7 software avid technology 888.75	avid technology inc. 70102024701 software avid liquid chrome xe 840.97	0
2952	adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0	adobe cs3 production premium upsell 1234.99	0
2953	family tree maker version 16 essentials encore 29.95	encore software 10881 family tree maker version 16 standard sb cs by family tree maker 42.97	0
2954	quickbooks premier edition 2007 5 user multi-pack intuit 1499.95	quickbooks pro 2007 win 192.26	0
2955	punch ! master landscape & home design punch ! software 99.99	encore inc 3d home architect landscape design deluxe v 9.0 25.49	0
2956	instant immersion german deluxe 2.0 topics entertainment 39.99	instant immersion spanish deluxe 2.0 topics 39.99	0
2957	adobe illustrator cs3 upgrade [ mac ] adobe 199.0	adobe cs3 production premium upgrade 822.99	0
2958	steinberg cubase 4 digital audio software steinberg 999.99	steinberg cubase 4 software music production software 799.99	1
2959	instant immersion italian deluxe v2 .0 ( large box ) topics entertainment 29.99	topics entertainment instant immersion ingles audio deluxe 17.55	0
2960	funny faces deluxe fogware publishing 19.99	resume writer deluxe 12.9	0
2961	instant immersion japanese deluxe 2.0 topics entertainment 39.99	instant immersion japanese 2.0 22.43	0
2962	microsoft office 2004 standard ( mac ) microsoft 399.99	microsoft ( r ) project 2002 329.99	0
2963	learning quickbooks 2007 intuit 39.95	quickbooks ( r ) credit card processing kit 2007 39.99	0
2964	panda antivirus 2007 panda software 29.95	norton antivirus 2004 49.99	0
2965	quickbooks pro 2007 for mac ( mac ) intuit 199.95	quickbooks ( r ) pro 2007 179.99	0
2966	oxford spanish dictionary oxford-university-press 19.95	palmspring software 523 oxford american desk dictionary palmspring software 24.2	0
2967	microsoft sql server standard edition 2005 64 bit cd/dvd 5 client microsoft 1849.0	microsoft ( r ) money 2004 standard 29.99	0
2968	mother goose interactive storybook encore software 19.95	ti interactive student version 63.02	0
2969	sat act and psat 2007 platinum topics entertainment 58.5	print perfect ( tm ) platinum 29.99	0
2970	adobe after effects cs3 upgrade adobe 299.0	adobe indesign cs3 for mac upgrade from pagemaker 205.99	0
2971	pinnacle mobile media converter pinnacle 29.99	pinnacle mobile media converter software for windows ipod software 29.95	1
2972	print explosion deluxe 3.0 ( mac ) nova development 49.99	art explosion ( r ) greeting card factory ( r ) deluxe 6.0 49.99	0
2973	adobe creative suite cs3 master collection upgrade [ mac ] adobe 1399.0	adobe cs3 flash professional upgrade 205.99	0
2974	intuit quicken home inventory manager windows intuit 34.95	intuit quickbooks customer manager 2.5 for windows tax & finance software 79.95	0
2975	hp data protector exp bu svr cmp upgrade ltu hewlett packard	bb117ac hp storageworks data protector express backup server product upgrade package - 459.3	0
2976	computrace lojack for laptops : 3 year subscription absolute software 99.99	absolute software lfl-n2-48 computrace lojack for laptops 4 year license 105.68	0
2977	adobe fireworks cs3 [ mac ] adobe 299.0	adobe cs3 web standard 1035.99	0
2978	punch ! home design architectura series 18 punch ! software 129.99	punch software 14100 punch ! professional home design suite for windows punch software 62.99	0
2979	3d home architect landscape design deluxe version 9 encore 29.99	punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc 45.97	0
2980	omnioutliner professional 3.0 csdc 69.95	systemsuite 6 ( tm ) professional mini 49.99	0
2981	quickbooks premier nonprofit edition 2007 intuit 399.95	quickbooks pro 2007 3 user intuit 398.99	0
2982	humorous greeting card factory nova development 29.99	art explosion ( r ) greeting card factory ( r ) deluxe 6.0 49.99	0
2983	instant immersion language lab deluxe edition topics entertainment	topics entertainment instant immersion german audio 12.05	0
2984	adobe after effects professional 6.5 upgrade from standard to professional adobe 499.99	adobe cs3 design standard upgrade 413.99	0
2985	microsoft office & windows training professional topics entertainment 49.95	microsoft microsoft office pro 2004 software suite mac apple & mac software 498.95	0
2986	microsoft visio standard 2007 microsoft 259.95	microsoft academic microsoft visio 2003 professional 159.0	0
2987	cinescore professional soundtrack edition sony-pictures-digital-entertainment 249.95	avid liquid 7.0 professional video editing software for windows professional editing software 439.95	0
2988	liquid ledger personal finance csdc 79.99	modeless software liquid ledger personal finance 71.99	0
2989	adventure workshop preschool-1st grade 8th edition encore 19.99	encore software 10538 adventure workshop preschool 7 by the learning company 17.97	0
2990	quickbooks pos : pro multistore 6.0 intuit inc. 1399.95	quickbooks pro 2007 3 user intuit 398.99	0
2991	microsoft word 2004 ( mac ) microsoft 229.99	microsoft ( r ) office word 2004 for mac full version 231.29	0
2992	microsoft windows vista business full version [ dvd ] microsoft 299.95	microsoft ( r ) office word 2004 for mac full version 231.29	0
2993	kaplan sat/act/psat gold 2007 win/mac topics entertainment 29.99	kaplan act/sat/psat gold 2007 mac os x 22.99	1
2994	math success deluxe 2007 topics entertainment 39.99	britannica deluxe 2008 26.5	0
2995	microsoft onenote 2007 upgrade microsoft 79.95	microsoft academic microsoft office project 2003 standard 69.95	0
2996	microsoft mappoint 2006 with gps microsoft 349.0	microsoft mappoint 2006 with gps locator ( pc ) 349.99	1
2997	tlc zoombinis 3rd grade lrng sys 2007 sb cs by riverdeep 10548 ) encore-software-inc	encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep 17.97	0
2998	typing instructor deluxe ( jewel case ) individual software 9.99	total 3d home deluxe ( jewel case ) ( jce-th6 ) 9.59	0
2999	family tree maker version 16 collectors edition encore software	family tree maker 16 collectors edition 99.99	0
3000	adobe creative suite cs3 web premium upsell [ mac ] adobe 1399.0	adobe cs3 design premium upgrade 619.99	0
3001	spy sweeper with antivirus/child safe webroot software 39.95	webroot software inc 52310 spy sweeper with antivirus/child safe 1-pc win 2000 xp vista 37.97	1
3002	sibelius 4 educational edition sibelius-software-ltd . 329.0	steinberg nuendo 3 educational edition music production software 999.99	0
3003	dk rainbow fish most beautiful fish in the ocean encore 9.99	encore software a5992jch dk rainbow fish most beautiful fish in the ocean win 95 98 me xp 9.08	1
3004	adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99	adobe premiere pro cs3 academic 339.99	0
3005	business plan writer deluxe 8.0 2005 nova development 99.99	individual software prm-bp5 business planmaker 2006 deluxe win 98 me 2000 xp 42.97	0
3006	microsoft office 2004 standard ( mac ) microsoft 399.99	office pro 2007 upgrade microsoft 269-10294 257.71	0
3007	microsoft mappoint 2006 standard edition microsoft 299.0	microsoft microsoft office 2004 software suite mac education apple & mac software 148.95	0
3008	the print shop 22 sb cs by the print shop encore software	encore software 11041 the print shop elements : labels & logos sb cs by the print shop 17.97	0
3009	quickbooks premier nonprofit edition 2007 intuit 399.95	quickbooks ( r ) 199.99	0
3010	professor teaches excel & word individual software 19.99	professor teaches windows xp individual software 19.99	0
3011	the guild 2 pirates of the seas dreamcatcher interactive 29.99	guild 2 : pirates of the seas 23.99	1
3012	burning monkey solitaire 4.0 freeverse software 24.95	hoyle solitaire 9.99	0
3013	axis & allies ( jewel case ) encore 9.99	cross stitch design studio ( jewel case ) ( 8006 ) m-and-r-technologies 9.59	0
3014	microsoft windows vista ultimate full version [ dvd ] microsoft 399.95	microsoft windows xp home edition sp2 oem 95.99	0
3015	adobe creative suite cs3 design standard upsell [ mac ] adobe 899.0	adobe creative suite 3 web standard complete package academic cd mac 369.0	0
3016	listen for ipod magnetic time sos-aggregation-company 39.99	listen for ipod magnetic time ( win 2000 xp ) sos-aggregation-company 39.99	1
3017	microsoft oem 3pk xp home edition sp2 n09-01624 ) microsoft corporation	microsoft ( r ) windows ( r ) xp home edition with sp2 199.99	0
3018	microsoft onenote 2007 upgrade microsoft 79.95	microsoft ( r ) money 2004 standard 29.99	0
3019	adobe creative suite cs3 production premium adobe 1699.0	production prem cs3 mac upgrad 808.15	0
3020	adobe dreamweaver cs3 upgrade adobe 199.0	adobe photoshop cs3 extended for mac upgrade 329.99	0
3021	microsoft word 2004 ( mac ) microsoft 229.99	microsoft word 2004 209.99	1
3022	adobe creative suite cs3 web standard [ mac ] adobe 999.0	19600061dm adobe creative suite 3 production premium media tlp download mac world 20.97	0
3023	jumpstart 1st grade knowledge adventure	jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure 19.99	0
3024	adobe acrobat 7.0 professional adobe 449.99	adobe after effects professional 7 software for windows effects software 999.0	0
3025	adobe creative suite cs3 design premium upsell [ mac ] adobe 1599.0	adobe creative suite 3 ( cs3 ) design premium upgrade mac 569.97	0
3026	peachtree by sage premium accounting 2007 sage software 499.99	peachtree ( r ) compatible continuous checks-office accounting 12.0 121.89	0
3027	learning quickbooks 2007 intuit 39.95	learning quickbooks ( r ) for windows ( r ) 39.99	0
3028	pc cillin internet sec 2007 lics large box 3u trend micro 49.95	pc-cillin ( tm ) internet security 2007 49.99	0
3029	3d bridge deluxe ( mac ) freeverse software 24.99	freeverse 3d bridge deluxe 24.99	1
3030	hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ) hewlett packard	hewlett packard 231319-b26 secure path v4 .0 c for windows workgroup ed 50u lics & media 0808736757386 60190.54	0
3031	registry mechanic by encore software encore software 46.52	encore software 11140 fate win 2000 xp 18.97	0
3032	microsoft windows server 2003 client additional license for devices 5 pack microsoft 209.0	t74-00004 microsoft windows small business server 2003 license 20 additional user cals 1834.4	0
3033	systemsuite 8 professional individual software 49.99	systemsuite 6 ( tm ) professional mini 49.99	0
3034	instant immersion spanish deluxe 2.0 topics entertainment 49.99	instant immers german dlux 2.0 36.11	0
3035	microsoft digital image suite plus [ lb ] microsoft software 129.95	microsoft ( r ) works suite 2006 99.99	0
3036	hoyle board games encore 9.99	encore 10025 hoyle card games for pc encore 10.0	0
3037	adobe creative suite cs3 web standard upgrade [ mac ] adobe 399.0	29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade 843.15	0
3038	adobe creative suite cs3 design standard [ mac ] adobe 1199.0	adobe creative suite 3 design standard complete package 1 user academic windows 369.0	0
3039	instant immersion german v2 .0 ( pc & mac ) topics entertainment 29.99	instant immers japanese dlx 2 . 36.11	0
3040	acrobat professional 8 ( windows ) adobe 273.0	adobe flash cs3 professional ( mac ) 699.0	0
3041	peachtree by sage premium accounting 2007 accountants ' edition sage software 499.99	sage software peachtree pro accounting 2007 software for windows tax & finance software 159.95	0
3042	registry mechanic by encore software encore software 46.52	encore software 11141 fate sb cs by wild games 17.97	0
3043	adobe flash pro cs3 upgrade [ mac ] adobe 199.0	adobe cs3 after effects upgrade 306.99	0
3044	instant immersion ingles audio deluxe topics entertainment	instant immers italian dlux 2 . 36.11	0
3045	microsoft visual studio professional w/msdn professional 2005 renewal microsoft software 799.0	130-00360 microsoft visual studio team edition 2005 for software architects complete pac 5121.98	0
