idx	text_left	text_right	label
3109	accessing a relational database through an object-oriented database interface vldb 1995 jack a. orenstein , d. n. kamber	observations on the odmg-93 proposal for an object-oriented database language won kim acm sigmod record 1994.0	0
3110	tcp-d - the challenges , issues and results ramesh bhashyam sigmod record 1996.0	tpc-d-the challenges , issues and results acm sigmod record 1996 ramesh bhashyam	1
3111	converting relational to object-oriented databases sigmod record 1997 joseph fong	an efficient method for checking object-oriented database schema correctness a. formica , h. d. groger , m. missikoff 1998 acm transactions on database systems ( tods )	0
3112	mpeg-7 and multimedia database systems harald kosch 2002 sigmod record	integrating symbolic images into a multimedia database system using classification and abstraction approaches aya soffer , hanan samet the vldb journal -- the international journal on very large data bases 1998.0	0
3113	efficient and cost-effective techniques for browsing and indexing large video databases kien a. hua , jung-hwan oh sigmod conference 2000.0	cure : an efficient clustering algorithm for large databases international conference on management of data 1998 sudipto guha , rajeev rastogi , kyuseok shim	0
3114	buffering and read-ahead strategies for external mergesort 1998 per-åke larson , weiye zhang vldb	buffering and read-ahead strategies for external mergesort weiye zhang , per - &#197; ke larson very large data bases 1998.0	1
3115	inferring function semantics to optimize queries mitch cherniack , stanley b. zdonik vldb 1998.0	probabilistic optimization of top n queries donko donjerkovic , raghu ramakrishnan very large data bases 1999	0
3116	agent-based semantic interoperability in infosleuth bruce bargmeyer , brad perry , jerry fowler , marian h. nodine sigmod record 1999.0	semantic interoperability in global information systems acm sigmod record 1999 a. m. ouksel , a. sheth	0
3117	integrated document caching and prefetching in storage hierarchies based on markov-chain predictions achim kraiss , gerhard weikum vldb j. 1998	integrated document caching and prefetching in storage hierarchies based on markov-chain predictions the vldb journal -- the international journal on very large data bases achim kraiss , gerhard weikum 1998.0	1
3118	preservation of digital data with self-validating , self-instantiating knowledge-based archives reagan moore , bertram ludäscher , richard marciano sigmod record 2001	preservation of digital data with self-validating , self-instantiating knowledge-based archives bertram lud &#228; scher , richard marciano , reagan moore acm sigmod record 2001	1
3119	a foundation for multi-dimensional databases laks v. s. lakshmanan , marc gyssens vldb 1997.0	on effective multi-dimensional indexing for strings h. v. jagadish , nick koudas , divesh srivastava international conference on management of data 2000.0	0
3120	repositories and object oriented databases philip a. bernstein sigmod record 1998.0	the ccube constraint object-oriented database system alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo 1999 international conference on management of data	0
3121	communication efficient distributed mining of association rules ran wolff , assaf schuster sigmod conference 2001.0	using quantitative information for efficient association rule generation b. p &#244; ssas , m. carvalho , r. resende , w. meita , jr. acm sigmod record 2000.0	0
3122	cq : a personalized update monitoring toolkit david buttler , tong zhou , ling liu , paul benninghoff , wei han , calton pu , fenghua yu , wei tang , john biggs sigmod conference 1998	cq : a personalized update monitoring toolkit 1998 ling liu , calton pu , wei tang , david buttler , john biggs , tong zhou , paul benninghoff , wei han , fenghua yu international conference on management of data	1
3123	data extraction and transformation for the data warehouse cass squire sigmod conference 1995.0	the whips prototype for data warehouse creation and maintenance international conference on management of data 1997 wilburt j. labio , yue zhuge , janet l. wiener , himanshu gupta , h &#233; ctor garc &#237; a-molina , jennifer widom	0
3124	qursed : querying and reporting semistructured data yannis papakonstantinou , michalis petropoulos , vasilis vassalos sigmod conference 2002	query rewriting for semistructured data yannis papakonstantinou , vasilis vassalos international conference on management of data 1999.0	0
3125	domains , relations and religious wars rafael camps sigmod record 1996.0	domains , relations and religious wars 1996 r. camps acm sigmod record	1
3126	using unknowns to prevent discovery of association rules chris clifton , yücel saygin , vassilios s. verykios sigmod record 2001.0	on the discovery of interesting patterns in association rules very large data bases sridhar ramaswamy , sameer mahajan , abraham silberschatz 1998.0	0
3127	query optimization in the presence of limited access patterns dan suciu , ioana manolescu , daniela florescu , alon y. levy sigmod conference 1999.0	query optimization in compressed database systems zhiyuan chen , johannes gehrke , flip korn international conference on management of data 2001.0	0
3128	on spatially partitioned temporal join beng chin ooi , kian-lee tan , hongjun lu 1994 vldb	size separation spatial join nick koudas , kenneth c. sevcik international conference on management of data 1997.0	0
3129	odmg-93 : a standard for object-oriented dbmss 1994 r. g. g. cattell sigmod conference	implementation aspects of an object-oriented dbms 1995 asuman dogac , mehmet altinel , cetin ozkan , ilker durusoy acm sigmod record	0
3130	combining histograms and parametric curve fitting for feedback-driven query result-size estimation arnd christian könig , gerhard weikum vldb 1999	balancing histogram optimality and practicality for query result size estimation 1995 yannis e. ioannidis , viswanath poosala international conference on management of data	0
3131	research activities in database management and information retrieval at the university of illinois at chicago a. prasad sistla , isabel f. cruz , ashfaq a. khokhar , clement t. yu , bing liu , ouri wolfson sigmod record 2002.0	research in database engineering at the university of namur acm sigmod record 2003 jean-luc hainaut	0
3132	theory of dependence values 2000 rosa meo acm trans . database syst .	theory of dependence values rosa meo acm transactions on database systems ( tods ) 2000	1
3133	semistructured und structured data in the web : going back and forth sigmod record paolo merialdo , giansalvatore mecca , paolo atzeni 1997.0	a fast index for semistructured data brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon very large data bases 2001.0	0
3134	novel approaches in query processing for moving object trajectories yannis theodoridis , dieter pfoser , christian s. jensen 2000 vldb	the cougar approach to in-network query processing in sensor networks acm sigmod record 2002 yong yao , johannes gehrke	0
3135	a comparative study of alternative middle tier caching solutions to support dynamic web content acceleration 2001 anindya datta , kaushik dutta , helen m. thomas , debra e. vandermeer , krithi ramamritham , dan fishman vldb	dynamic content acceleration : a caching solution to enable scalable dynamic web page generation international conference on management of data 2001 anindya datta , kaushik dutta , krithi ramamritham , helen thomas , debra vandermeer	0
3136	relational databases for querying xml documents : limitations and opportunities vldb jeffrey f. naughton , kristin tufte , chun zhang , gang he , david j. dewitt , jayavel shanmugasundaram 1999.0	efficiently publishing relational data as xml documents the vldb journal -- the international journal on very large data bases 2001 jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald	0
3137	fast parallel similarity search in multimedia databases christian böhm , bernhard braunmüller , hans-peter kriegel , daniel a. keim , stefan berchtold sigmod conference 1997.0	view management in multimedia databases k. sel &#231; uk candan , eric lemar , v. s. subrahmanian the vldb journal -- the international journal on very large data bases 2000.0	0
3138	processing complex aggregate queries over data streams alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis sigmod conference 2002.0	processing complex aggregate queries over data streams alin dobra , minos garofalakis , johannes gehrke , rajeev rastogi international conference on management of data 2002.0	1
3139	reminiscences on influential papers sigmod record kenneth a. ross , beng chin ooi , frank neven 2003.0	influential papers ken ross acm sigmod record 2002.0	0
3140	mixed mode xml query processing 2003 stratis viglas , josef burger , leonidas galanis , jeffrey f. naughton , alan halverson , rajasekar krishnamurthy , david j. dewitt , feng tian , ameet kini , yuan wang , ajith nagaraja rao vldb	on processing xml in ldap 2001 pedro jos &#233; marr &#243; n , georg lausen very large data bases	0
3141	silkroute : a framework for publishing relational data in xml acm trans . database syst . dan suciu , yana kadiyska , wang chiew tan , mary f. fernandez , atsuyuki morishima 2002.0	on relational support for xml publishing : beyond sorting and tagging international conference on management of data surajit chaudhuri , raghav kaushik , jeffrey f. naughton 2003.0	0
3142	tuple routing strategies for distributed eddies feng tian , david j. dewitt vldb 2003	caching strategies for data-intensive web sites khaled yagoub , daniela florescu , val &#233; rie issarny , patrick valduriez very large data bases 2000.0	0
3143	indexing medium-dimensionality data in oracle jayant sharma , kothuri venkata ravi kanth , jay banerjee , siva ravada sigmod conference 1999.0	indexing multimedia databases christos faloutsos international conference on management of data 1995.0	0
3144	infering structure in semistructured data rajeev motwani , serge abiteboul , svetlozar nestorov sigmod record 1997.0	semantic integration of semistructured and structured data sources s. bergamaschi , s. castano , m. vincini acm sigmod record 1999.0	0
3145	exact : an extensible approach to active object-oriented databases vldb j. 1997 arturo jaime , oscar díaz	an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994	0
3146	reminiscences on influential papers richard t. snodgrass 1998 sigmod record	influential papers ken ross 2001 acm sigmod record	0
3147	query processing techniques for arrays 2002 arunprasad p. marathe , kenneth salem vldb j.	query processing techniques for arrays arunprasad p. marathe , kenneth salem international conference on management of data 1999.0	0
3148	mocha : a self-extensible database middleware system for distributed data sources manuel rodriguez-martinez , nick roussopoulos 2000 sigmod conference	mocha : a self-extensible database middleware system for distributed data sources manuel rodr &#237; guez-mart &#237; nez , nick roussopoulos international conference on management of data 2000	1
3149	report on the second ieee metadata conference ( metadata ' 97 ) 1998 chris miller , ron musick sigmod record	report on the second ieee metadata conference ( metadata ' 97 ) ron musick , chris miller acm sigmod record 1998	1
3150	mocha : a self-extensible database middleware system for distributed data sources manuel rodriguez-martinez , nick roussopoulos 2000 sigmod conference	revisiting commit processing in distributed database systems 1997 ramesh gupta , jayant haritsa , krithi ramamritham international conference on management of data	0
3151	winnowing : local algorithms for document fingerprinting alexander aiken , daniel shawcross wilkerson , saul schleimer 2003 sigmod conference	winnowing : local algorithms for document fingerprinting saul schleimer , daniel s. wilkerson , alex aiken international conference on management of data 2003.0	1
3152	the database research group at eth zurich hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott sigmod record 1994.0	the microsoft database research group david lomet , roger barga , surajit chaudhuri , paul larson , vivek narasayya 1998 acm sigmod record	0
3153	florida international university high performance database research center leonard loureiro , yi deng , carlos ordonez 0002 , mario sanchez , cyril u. orji , wei sun , artyom shaposhnikov , naphtali rishe , michael alexopoulos , david barton sigmod record 1995.0	florida international university high performance database research center naphtali rishe , wei sun , david barton , yi deng , cyril orji , michael alexopoulos , leonardo loureiro , carlos ordonez , mario sanchez , artyom shaposhnikov acm sigmod record 1995.0	1
3154	open object database management systems josé a. blakeley sigmod conference 1994.0	database management systems and the internet very large data bases susan malaika 1996.0	0
3155	locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn j. keogh , michael j. pazzani , sharad mehrotra 2002 acm trans . database syst .	optimizing multiple dimensional queries simultaneously in multidimensional databases weifa liang , maria e. orlowska , jeffrey x. yu the vldb journal -- the international journal on very large data bases 2000.0	0
3156	report on the 8th international workshop on knowledge representation meets databases ( krdb ) 2001 dan suciu , maurizio lenzerini , daniele nardi , werner nutt sigmod record	report on the first international workshop on efficient web-based information systems zo &#233; lacroix , omar boucelma acm sigmod record 2003.0	0
3157	a multi-paradigm querying approach for a generic multimedia database management system ji-rong wen , qing li , wei-ying ma , hongjiang zhang sigmod record 2003.0	acm multimedia '94 conference workshop on multimedia database management systems bruce berra , kingsley nwosu , bhavani thuraisingham 1995 acm sigmod record	0
3158	r-tree based indexing of now-relative bitemporal data simonas saltenis , christian s. jensen , giedrius slivinskas , rasa bliujute 1998 vldb	r-tree based indexing of now-relative bitemporal data 1998 rasa bliujute , christian s. jensen , simonas saltenis , giedrius slivinskas very large data bases	1
3159	efficient algorithms for processing xpath queries reinhard pichler , georg gottlob , christoph koch vldb 2002.0	a scalable algorithm for answering queries using views rachel pottinger , alon y. levy very large data bases 2000.0	0
3160	extracting schema from semistructured data serge abiteboul , rajeev motwani , svetlozar nestorov 1998 sigmod conference	query rewriting for semistructured data yannis papakonstantinou , vasilis vassalos international conference on management of data 1999.0	0
3161	efficient and transparent application recovery in client-server information systems david b. lomet , gerhard weikum sigmod conference 1998.0	environmental information systems oliver g &#252; nther acm sigmod record 1997.0	0
3162	evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb alfons kemper , reinhard braumandl , jens claußen 1998.0	a logical foundation for deductive object-oriented databases mengchi liu , gillian dobbie , tok wang ling acm transactions on database systems ( tods ) 2002.0	0
3163	recent design trade-offs in sql3 nelson mendonça mattos , linda g. demichiel sigmod record 1994.0	recent design trade-offs in sql3 nelson mattos , linda g. demichiel acm sigmod record 1994.0	1
3164	agflow : agent-based cross-enterprise workflow management system 2001 boualem benatallah , anne h. h. ngu , phuong nguyen , liangzhao zeng vldb	the araneus web-based management system international conference on management of data 1998 g. mecca , p. atzeni , a. masci , g. sindoni , p. merialdo	0
3165	efficient and extensible algorithms for multi query optimization s. sudarshan , siddhesh bhobe , s. seshadri , prasan roy 2000 sigmod conference	query optimization for xml very large data bases 1999 jason mchugh , jennifer widom	0
3166	implementation of magic-sets in a relational database system sigmod conference inderpal singh mumick , hamid pirahesh 1994.0	semantics for update rule programs and implementation in a relational database management system louiqa raschid , jorge lobo acm transactions on database systems ( tods ) 1996.0	0
3167	reverse nearest neighbor aggregates over data streams flip korn , s. muthukrishnan , divesh srivastava vldb 2002.0	nearest neighbor queries nick roussopoulos , stephen kelley , fr &#233; d &#233; ric vincent international conference on management of data 1995	0
3168	join index hierarchies for supporting efficient navigations in object-oriented databases jiawei han , zhaohui xie 1994 vldb	supporting efficient multimedia database exploration 2001 wen-syan li , k.sel &#231; uk candan , kyoji hirata , yoshinori hara the vldb journal -- the international journal on very large data bases	0
3169	data management : lasting impact of the wild wild , wild , web reed m. meseck sigmod conference 2001.0	data management : lasting impact on wild , wild , web reed m. meseck international conference on management of data 2001	1
3170	a general techniques for querying xml documents using a relational database system stratis viglas , eugene j. shekita , rajasekar krishnamurthy , jayavel shanmugasundaram , jeffrey f. naughton , jerry kiernan , igor tatarinov 2001 sigmod record	unisql 's next-generation object-relational database management system albert d'andrea , phil janus acm sigmod record 1996.0	0
3171	communication efficient distributed mining of association rules ran wolff , assaf schuster sigmod conference 2001.0	an efficient algorithm for mining association rules in large databases very large data bases ashoka savasere , edward omiecinski , shamkant b. navathe 1995.0	0
3172	query optimization for selections using bitmaps ming-chuan wu sigmod conference 1999.0	query optimization by predicate move-around alon y. levy , inderpal singh mumick , yehoshua sagiv very large data bases 1994.0	0
3173	discovery of multiple-level association rules from large databases jiawei han , yongjian fu vldb 1995	using unknowns to prevent discovery of association rules acm sigmod record 2001 y &#252; cel saygin , vassilios s. verykios , chris clifton	0
3174	data mining-based intrusion detectors : an overview of the columbia ids project wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan sigmod record 2001.0	data mining-based intrusion detectors : an overview of the columbia ids project salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record 2001.0	1
3175	database research at the university of illinois at urbana-champaign 2002 chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan sigmod record	research in database engineering at the university of namur acm sigmod record 2003 jean-luc hainaut	0
3176	the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation betty salzberg , david b. lomet , georgios evangelidis 1997 vldb j.	the hbp-tree : a modified hb-tree supporting concurrency , recovery and node consolidation 1995 georgios evangelidis , david b. lomet , betty salzberg very large data bases	0
3177	managing intervals efficiently in object-relational databases vldb 2000 thomas seidl , marco pötke , hans-peter kriegel	efficiently instantiating view-objects from remote relational databases byung suk lee , gio wiederhold the vldb journal -- the international journal on very large data bases 1994.0	0
3178	management of data and services in the environmental information system ( uis ) of baden-württemberg wolf-fritz riekert , roland mayer-föll , gerlinde wiest sigmod record 1997.0	uis-management of data and services in the environmental information systems of baden-w &#252; rttemberg acm sigmod record 1997 wolf-fritz riekert , roland mayer-f &#246; ll , gerlinde wiest	1
3179	phoenix : making applications robust david b. lomet , roger s. barga sigmod conference 1999	phoenix : making applications robust international conference on management of data roger barga , david b. lomet 1999.0	1
3180	open issues in parallel query optimization sigmod record waqar hasan , patrick valduriez , daniela florescu 1996.0	query optimization in compressed database systems zhiyuan chen , johannes gehrke , flip korn international conference on management of data 2001.0	0
3181	declustering databases on heterogeneous disk systems doron rotem , sridhar seshadri , ling tony chen vldb 1995.0	declustering databases on heterogeneous disk systems ling tony chen , doron rotem , sidhar seshadri very large data bases 1995	1
3182	the database research group at eth zurich hans-jörg schek , moira c. norrie , gerhard weikum , stephen blott sigmod record 1994.0	the asilomar report on database research phil bernstein , michael brodie , stefano ceri , david dewitt , mike franklin , hector garcia-molina , jim gray , jerry held , joe hellerstein , h. v. jagadish , michael lesk , dave maier , jeff naughton , hamid pirahesh , mike stonebraker , jeff ullman 1998 acm sigmod record	0
3183	applying database visualization to the world wide web alberto o. mendelzon , dimitra vista , masum z. hasan 1996 sigmod record	databases and visualization daniel a. keim 1996 international conference on management of data	0
3184	petabyte databases dirk düllmann sigmod conference 1999.0	metadata in video databases 1994 ramesh jain , arun hampapur acm sigmod record	0
3185	query engines for web-accessible xml data ramez elmasri , leonidas fegaras vldb 2001	an xml query engine for network-bound data zachary g. ives , a. y. halevy , d. s. weld the vldb journal -- the international journal on very large data bases 2002	0
3186	objects and sql : strange relations ? panel donald r. deutsch sigmod conference 1995	objects and sql ( panel session ) : strange relations ? international conference on management of data donald r. deutsch 1995.0	1
3187	sampling large databases for association rules 1996 hannu toivonen vldb	visdb : a system for visualizing large databases daniel a. keim , hans-peter kriegel international conference on management of data 1995.0	0
3188	a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999	smooth - a distributed multimedia database system harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch very large data bases 2001.0	0
3189	join index hierarchies for supporting efficient navigations in object-oriented databases jiawei han , zhaohui xie 1994 vldb	a logical foundation for deductive object-oriented databases mengchi liu , gillian dobbie , tok wang ling acm transactions on database systems ( tods ) 2002.0	0
3190	efficient evaluation of xml middle-ware queries mary f. fernandez , dan suciu , atsuyuki morishima sigmod conference 2001.0	parallel evaluation of multi-join queries 1995 annita n. wilschut , jan flokstra , peter m. g. apers international conference on management of data	0
3191	form-based proxy caching for database-backed web sites jeffrey f. naughton , qiong luo vldb 2001.0	form-based proxy caching for database-backed web sites very large data bases qiong luo , jeffrey f. naughton 2001.0	1
3192	vice chair 's message 2000 z. meral özsoyoglu sigmod record	treasurer 's message joachim hammer acm sigmod record 2002.0	0
3193	picodmbs : scaling down database techniques for the smartcard luc bouganim , patrick valduriez , philippe pucheral , christophe bobineau vldb 2000.0	picodmbs : scaling down database techniques for the smartcard christophe bobineau , luc bouganim , philippe pucheral , patrick valduriez very large data bases 2000.0	1
3194	integrating reliable memory in databases peter m. chen , wee teck ng vldb j. 1998.0	integrating reliable memory in databases wee teck ng , peter m. chen 1998 the vldb journal -- the international journal on very large data bases	1
3195	data management issues in electronic commerce ( panel ) sigmod conference 1999 m. tamer özsu	business data management for business-to-business electronic commerce christoph quix , mareike schoop , manfred jeusfeld acm sigmod record 2002.0	0
3196	an extended entity-relationship model for geographic applications sigmod record 1997 nectaria tryfona , thanasis hadzilacos	mapping extended entity relationship model to object modeling technique joseph fong acm sigmod record 1995.0	0
3197	graphical interaction with heterogeneous databases vldb j. tiziana catarci , john cardiff , giuseppe santucci 1997.0	declustering databases on heterogeneous disk systems ling tony chen , doron rotem , sidhar seshadri very large data bases 1995	0
3198	view maintenance in a warehousing environment 1995 jennifer widom , hector garcia-molina , yue zhuge , joachim hammer sigmod conference	tracing the lineage of view data in a warehousing environment yingwei cui , jennifer widom , janet l. wiener acm transactions on database systems ( tods ) 2000.0	0
3199	materialization : a powerful and ubiquitous abstraction pattern vldb alain pirotte , esteban zimányi , tatiana yakusheva , david massart 1994.0	materialization : a powerful and ubiquitous abstraction pattern very large data bases 1994 alain pirotte , esteban zim &#225; nyi , david massart , tatiana yakusheva	1
3200	book review column karl aberer sigmod record 2003.0	book review column acm sigmod record 2001 karl aberer	0
3201	hash joins and hash teams in microsoft sql server 1998 shaun cooper , goetz graefe , ross bunker vldb	merge replication in microsoft 's sql server 7.0 brad hammond 1999 international conference on management of data	0
3202	cost-driven vertical class partitioning for methods in object oriented databases vldb j. qing li , chi-wai fung , kamalakar karlapalem 2003.0	cost-based selection of path expression processing algorithms in object-oriented databases very large data bases georges gardarin , jean-robert gruser , zhao-hui tang 1996.0	0
3203	naos - efficient and modular reactive capabilities in an object-oriented database system thierry coupaye , t. svensen , christine collet vldb 1994.0	the ccube constraint object-oriented database system alexander brodsky , victor e. segal , jia chen , paval a. exarkhopoulo 1999 international conference on management of data	0
3204	fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal 1994 vldb	an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu international conference on management of data 1995.0	0
3205	mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record 1998.0	an effective hash-based algorithm for mining association rules jong soo park , ming-syan chen , philip s. yu international conference on management of data 1995.0	0
3206	open object database management systems josé a. blakeley sigmod conference 1994.0	orthogonally persistent object systems malcolm atkinson , ronald morrison the vldb journal -- the international journal on very large data bases 1995.0	0
3207	efficient and transparent application recovery in client-server information systems david b. lomet , gerhard weikum sigmod conference 1998.0	a flexible and recoverable client/server database event notification system eric n. hanson , i.-cheng chen , roxana dastur , kurt engel , vijay ramaswamy , wendy tan , chun xu the vldb journal -- the international journal on very large data bases 1998.0	0
3208	secure bufering in firm real-time database systems vldb j. jayant r. haritsa , binto george 2000.0	analysis of locking behavior in three real database systems vigyan singhal , alan jay smith 1997 the vldb journal -- the international journal on very large data bases	0
3209	a query language and optimization techniques for unstructured data gerd g. hillebrand , peter buneman , susan b. davidson , dan suciu sigmod conference 1996.0	join queries with external text sources : execution and optimization techniques surajit chaudhuri , umeshwar dayal , tak w. yan international conference on management of data 1995.0	0
3210	filenet integrated document management database usage and issues sigmod conference daniel s. whelan 1998.0	database management systems and the internet very large data bases susan malaika 1996.0	0
3211	optimizing queries on files tova milo , mariano p. consens sigmod conference 1994.0	optimizing disjunctive queries with expensive predicates a. kemper , g. moerkotte , k. peithner , m. steinbrunn international conference on management of data 1994.0	0
3212	the mentor workbench for enterprise-wide workflow management sigmod conference jeanine weißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth 1997.0	the mentor workbench for enterprise-wide workflow management dirk wodtke , jeanine weissenfels , gerhard weikum , angelika kotz dittrich , peter muth international conference on management of data 1997.0	1
3213	data management for earth system science james frew , jeff dozier sigmod record 1997.0	the network is the database : data management for highly distributed systems international conference on management of data 2001 julio c. navas , michael wynblatt	0
3214	a framework for expressing and combining preferences edward l. wimmers , rakesh agrawal 2000 sigmod conference	a framework for semantic gossiping acm sigmod record 2002 karl aberer , philippe cudr &#233; - mauroux , manfred hauswirth	0
3215	chorochronos : a research network for spatiotemporal database systems sigmod record enrico nardelli , timos k. sellis , andrew u. frank , stéphane grumbach , hans-jörg schek , manolis koubarakis , michel scholl , ralf hartmut güting , barbara pernici , christian s. jensen , nikos a. lorentzos , babis theodoulidis , yannis manolopoulos , peter widmayer 1999.0	an introduction to spatial database systems ralf hartmut g &#252; ting the vldb journal -- the international journal on very large data bases 1994.0	0
3216	efficient user-adaptable similarity search in large multimedia databases thomas seidl , hans-peter kriegel vldb 1997	proximity search in databases roy goldman , narayanan shivakumar , suresh venkatasubramanian , hector garcia-molina very large data bases 1998	0
3217	secure transaction processing in firm real-time database systems binto george , jayant r. haritsa sigmod conference 1997.0	transaction timestamping in ( temporal ) databases very large data bases 2001 christian s. jensen , david b. lomet	0
3218	report on the 1995 international workshop on temporal databases sigmod record arie segev , richard t. snodgrass , christian s. jensen 1995.0	on the issue of valid time ( s ) in temporal databases acm sigmod record stavros kokkotos , efstathios v. ioannidis , themis panayiotopoulos , constantine d. spyropoulos 1995.0	0
3219	optimization of queries with user-defined predicates surajit chaudhuri , kyuseok shim 1996 vldb	probabilistic optimization of top n queries donko donjerkovic , raghu ramakrishnan very large data bases 1999	0
3220	the database and information system research group at the university of ulm sigmod record peter dadam , wolfgang klas 1997.0	research and practice in federated information systems acm sigmod record w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta 2000.0	0
3221	efficient similarity search and classification via rank aggregation ravi kumar , d. sivakumar , ronald fagin 2003 sigmod conference	efficient similarity search for market basket data the vldb journal -- the international journal on very large data bases alexandros nanopoulos , yannis manolopoulos 2002.0	0
3222	index configuration in object-oriented databases elisa bertino vldb j. 1994	odefs : a file system interface to an object-oriented database very large data bases 1994 narain h. gehani , h. v. jagadish , william d. roome	0
3223	data quality and data cleaning : an overview theodore johnson , tamraparni dasu sigmod conference 2003.0	discovering web services : an overview vadim draluk very large data bases 2001.0	0
3224	a language based multidatabase system konrad schwarz , eva kühn , thomas tschernko sigmod conference 1994	an aspect of query optimization in multidatabase systems chiang lee , chia-jung chen , hongjun lu acm sigmod record 1995	0
3225	a data model and data structures for moving objects databases sigmod conference markus schneider , enrico nardelli , luca forlizzi , ralf hartmut güting 2000.0	a taxonomy for secure object-oriented databases martin s. olivier , sebastiaan h. von solms acm transactions on database systems ( tods ) 1994.0	0
3226	parallel algorithms for high-dimensional similarity joins for data mining applications rakesh agrawal , john c. shafer vldb 1997	automatic subspace clustering of high dimensional data for data mining applications 1998 rakesh agrawal , johannes gehrke , dimitrios gunopulos , prabhakar raghavan international conference on management of data	0
3227	deeds towards a distributed and active real-time database system joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson sigmod record 1996	revisiting commit processing in distributed database systems 1997 ramesh gupta , jayant haritsa , krithi ramamritham international conference on management of data	0
3228	view management in multimedia databases v. s. subrahmanian , eric lemar , k. selçuk candan vldb j. 2000	fast parallel similarity search in multimedia databases stefan berchtold , christian b &#246; hm , bernhard braunm &#252; ller , daniel a. keim , hans-peter kriegel international conference on management of data 1997.0	0
3229	dwms : data warehouse management system narendra mohan vldb 1996.0	aurora : a data stream management system d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik international conference on management of data 2003.0	0
3230	generalized search trees for database systems jeffrey f. naughton , avi pfeffer , joseph m. hellerstein vldb 1995	concurrency and recovery in generalized search trees international conference on management of data marcel kornacker , c. mohan , joseph m. hellerstein 1997.0	0
3231	a fast index for semistructured data brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon vldb 2001.0	lore : a lightweight object repository for semistructured data international conference on management of data dallan quass , jennifer widom , roy goldman , kevin haas , qingshan luo , jason mchugh , svetlozar nestorov , anand rajaraman , hugo rivero , serge abiteboul , jeff ullman , janet wiener 1996.0	0
3232	the mentor workbench for enterprise-wide workflow management sigmod conference jeanine weißenfels , dirk wodtke , angelika kotz dittrich , gerhard weikum , peter muth 1997.0	workflow history management pinar koksal , sena nural arpinar , asuman dogac acm sigmod record 1998.0	0
3233	a user-centered interface for querying distributed multimedia databases kimberly m. james , isabel f. cruz sigmod conference 1999	a multi-paradigm querying approach for a generic multimedia database management system ji-rong wen , qing li , wei-ying ma , hong-jiang zhang acm sigmod record 2003.0	0
3234	content integration for e-business joseph m. hellerstein , michael stonebraker sigmod conference 2001.0	content integration for e-business michael stonebraker , joseph m. hellerstein international conference on management of data 2001.0	1
3235	garbage collection in object-oriented databases using transactional cyclic reference counting vldb j. s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri 1998.0	evaluating functional joins along nested reference sets in object-relational and object-oriented databases reinhard braumandl , jens clau &#223; en , alfons kemper very large data bases 1998.0	0
3236	book review column karl aberer sigmod record 2002.0	book reviews acm sigmod record 2003	0
3237	reverse nearest neighbor aggregates over data streams flip korn , s. muthukrishnan , divesh srivastava vldb 2002.0	continuous queries over data streams shivnath babu , jennifer widom 2001 acm sigmod record	0
3238	temporal statement modifiers acm trans . database syst . richard t. snodgrass , christian s. jensen , michael h. böhlen 2000.0	temporal database system implementations michael h. b &#246; hlen acm sigmod record 1995.0	0
3239	report on the 1995 international workshop on temporal databases sigmod record arie segev , richard t. snodgrass , christian s. jensen 1995.0	workshop report : the first international workshop on active and real-time database systems ( artdb-95 ) 1996 mikael berndtsson , j &#246; rgen hansson acm sigmod record	0
